id_prod;nome_produto;id_conc;cidade_produto;cep_produto;endereco_produto;estado_produto;data_produto;tipo_oferta;grande_area;sub_area;pubico_alvo;faixa_peco;duração;maturidade;100% Online
4796;Formação de Preço de Venda;136;Rua do Oratório, 2788;03195-358;São Paulo;SP;07/12/2021;1;2;2.4;2;Gratuito;35;2;Sim
4797;Plano de Vendas;136;Rua do Oratório, 2789;03195-359;São Paulo;SP;07/12/2021;1;2;2.4;2;Gratuito;10;2;Sim
4798;Pesquisa de Mercado;136;Rua do Oratório, 2790;03195-360;São Paulo;SP;07/12/2021;1;5;5.2;1;Gratuito;25;2;Sim
4799;Marketing Multinível;136;Rua do Oratório, 2791;03195-361;São Paulo;SP;07/12/2021;1;2;2.7;2;Gratuito;10;2;Sim
4800;Atendimento ao Cliente;136;Rua do Oratório, 2792;03195-362;São Paulo;SP;07/12/2021;1;3;3.2;3;Gratuito;30;2;Sim
4801;Oratória e Apresentação em Público;136;Rua do Oratório, 2793;03195-363;São Paulo;SP;07/12/2021;3;3;3.2;3;Gratuito;35;2;Sim
4802;Comunicação Empresarial;136;Rua do Oratório, 2795;03195-365;São Paulo;SP;07/12/2021;1;3;3.2;1;Gratuito;35;2;Sim
4803;Noções Básicas de PNL;136;Rua do Oratório, 2796;03195-366;São Paulo;SP;07/12/2021;1;2;2.4;1;Gratuito;40;2;Sim
4804;Vendas Diretas;136;Rua do Oratório, 2797;03195-367;São Paulo;SP;07/12/2021;1;2;2.4;3;Gratuito;40;2;Sim
4805;Marketing e Gestão Empresarial;136;Rua do Oratório, 2798;03195-368;São Paulo;SP;07/12/2021;1;2;2.7;2;Gratuito;25;2;Sim
4806;Curso de Telemarketing e Call Center;136;Rua do Oratório, 2799;03195-369;São Paulo;SP;07/12/2021;1;2;2.7;3;Gratuito;35;2;Sim
4807;Análise de Crédito e Cobrança;136;Rua do Oratório, 2800;03195-370;São Paulo;SP;07/12/2021;1;1;1.1;2;Gratuito;40;2;Sim
4808;Bitcoin;136;Rua do Oratório, 2801;03195-371;São Paulo;SP;07/12/2021;1;1;1.1;1;Gratuito;5;2;Sim
4809;Contabilidade Básica;136;Rua do Oratório, 2802;03195-372;São Paulo;SP;07/12/2021;1;1;1.1;1;Gratuito;35;2;Sim
4810;Escrita Fiscal;136;Rua do Oratório, 2803;03195-373;São Paulo;SP;07/12/2021;1;1;1.1;2;Gratuito;50;2;Sim
4811;Finanças Empresariais;136;Rua do Oratório, 2804;03195-374;São Paulo;SP;07/12/2021;1;1;1.1;1;Gratuito;40;2;Sim
4812;Administração de Finanças;136;Rua do Oratório, 2806;03195-376;São Paulo;SP;07/12/2021;1;1;1.1;1;Gratuito;40;2;Sim
4813;Introdução à Bolsa de Valores;136;Rua do Oratório, 2807;03195-377;São Paulo;SP;07/12/2021;1;1;1.1;1;Gratuito;40;2;Sim
4814;Finanças Pessoais;136;Rua do Oratório, 2808;03195-378;São Paulo;SP;07/12/2021;1;1;1.1;1;Gratuito;30;2;Sim
4815;Matemática Financeira com HP 12C;136;Rua do Oratório, 2809;03195-379;São Paulo;SP;07/12/2021;1;1;1.1;2;Gratuito;40;2;Sim
4816;Marketing Digital;136;Rua do Oratório, 2810;03195-380;São Paulo;SP;07/12/2021;1;2;2.7;2;Gratuito;15;2;Sim
4817;Como Ganhar Dinheiro na Internet;136;Rua do Oratório, 2811;03195-381;São Paulo;SP;07/12/2021;1;4;4.1;1;Gratuito;15;2;Sim
4818;Segredos do Mercado Livre;136;Rua do Oratório, 2812;03195-382;São Paulo;SP;07/12/2021;1;4;4.1;1;Gratuito;10;2;Sim
4819;Como Ganhar Dinheiro Com o Google Adsense;136;Rua do Oratório, 2813;03195-383;São Paulo;SP;07/12/2021;1;2;2.4;1;Gratuito;25;2;Sim
4820;Segredos do Email Marketing Básico;136;Rua do Oratório, 2814;03195-384;São Paulo;SP;07/12/2021;1;2;2.7;1;Gratuito;20;2;Sim
4821;SEO Básico;136;Rua do Oratório, 2815;03195-385;São Paulo;SP;07/12/2021;1;3;3.4;1;Gratuito;20;2;Sim
4822;Segredos do SEO - Google Panda & Penguin;136;Rua do Oratório, 2816;03195-386;São Paulo;SP;07/12/2021;1;3;3.4;1;Gratuito;20;2;Sim
4823;Ginástica Laboral;136;Rua do Oratório, 2816;03195-386;São Paulo;SP;07/12/2021;1;3;3.2;3;Gratuito;21;2;Sim
4824;curso de Fundamentos da Ergonomia;136;Rua do Oratório, 2816;03195-386;São Paulo;SP;07/12/2021;1;3;3.2;3;Gratuito;22;2;Sim
4825;Inteligência Emocional;136;Rua do Oratório, 2816;03195-386;São Paulo;SP;07/12/2021;1;3;3.2;2;Gratuito;25;3;Sim
4826;Gestão de Pessoas;136;Rua do Oratório, 2816;03195-386;São Paulo;SP;07/12/2021;1;3;3.2;2;Gratuito;25;3;Sim
4827;Marketing Pessoal;136;Rua do Oratório, 2816;03195-386;São Paulo;SP;07/12/2021;1;2;2.7;2;Gratuito;20;1;Sim
4828;Gestão de Cargos e Salários;136;Rua do Oratório, 2816;03195-386;São Paulo;SP;07/12/2021;1;1;1.1;2;Gratuito;40;2;Sim
4829;Etiqueta Empresarial;136;Rua do Oratório, 2816;03195-386;São Paulo;SP;07/12/2021;1;3;3.2;2;Gratuito;25;3;Sim
4830;Gestão de Conflitos;136;Rua do Oratório, 2816;03195-386;São Paulo;SP;07/12/2021;1;3;3.2;2;Gratuito;40;2;Sim
4831;Chefia & Liderança;136;Rua do Oratório, 2816;03195-386;São Paulo;SP;07/12/2021;1;3;3.4;1;Gratuito;40;3;Sim
4832;Treinamento e Desenvolvimento;136;Rua do Oratório, 2816;03195-386;São Paulo;SP;07/12/2021;1;3;3.2;2;Gratuito;40;2;Sim
4833;Curso de Introdução a Dinâmicas de Grupo;136;Rua do Oratório, 2816;03195-386;São Paulo;SP;07/12/2021;1;3;3.2;2;Gratuito;35;2;Sim
4834;Introdução à Psicologia Organizacional;136;Rua do Oratório, 2816;03195-386;São Paulo;SP;07/12/2021;1;3;3.2;2;Gratuito;35;2;Sim
4835;Recrutamento e Seleção;136;Rua do Oratório, 2816;03195-386;São Paulo;SP;07/12/2021;1;3;3.2;2;Gratuito;35;2;Sim
4836;Departamento Pessoal;136;Rua do Oratório, 2816;03195-386;São Paulo;SP;07/12/2021;1;3;3.2;2;Gratuito;35;2;Sim
4837;Curso Básico de Administração de Empresas;179;;;;;14/12/2021;4;3;3.2;2;59,9;1;1;Sim
4838;GESTÃO ESTRATÉGICA DE RECURSOS HUMANOS;179;;;;;14/12/2021;4;3;3.2;2;120;1;2;Sim
4839;Curso Básico de Administração de Empresas;179;;;;;14/12/2021;4;3;3.2;2;59,9;1;2;Sim
4840;Curso Comunicação Não Violenta;178;;;;;14/12/2021;4;3;3.2;3;119;Não Definido;2;Sim
4841;Curso Inteligência Emocional e Autoperformance;178;;;;;14/12/2021;4;3;3.2;2;129;Não Definido;2;Sim
4842;Curso Inteligência Relacional;178;;;;;14/12/2021;4;3;3.2;2;Gratuito;Não Definido;2;Sim
4843;Curso Feedback: cuidando das relações;178;;;;;14/12/2021;4;3;3.2;2;109;Não Definido;2;Sim
4844;Curso Confiança e Colaboração;178;;;;;14/12/2021;4;3;3.2;2;109;Não Definido;2;Sim
4845;Curso Gestão Ágil de Projetos;178;;;;;14/12/2021;4;4;4.1;2;109;Não Definido;2;Sim
4846;Curso Autogestão Ágil e Produtividade;178;;;;;14/12/2021;4;4;4.1;2;109;Não Definido;2;Sim
4847;Curso Squad: Gestão de Times Inovadores;178;;;;;14/12/2021;4;3;3.2;2;109;Não Definido;2;Sim
4848;Curso Métodos Ágeis na Prática;178;;;;;14/12/2021;4;3;3.2;2;109;Não Definido;2;Sim
4849;Curso Mentalidade Ágil;178;;;;;14/12/2021;4;3;3.2;2;99;Não Definido;2;Sim
4850;Curso Gestão Ágil com VSM e Lean;178;;;;;14/12/2021;4;3;3.2;2;não definido;Não Definido;2;Sim
4851;Curso Tomada de Decisão: Agilidade, Negociação, Dados;178;;;;;14/12/2021;4;3;3.4;2;109;Não Definido;2;Sim
4852;Curso Digital & Agile Thinking;178;;;;;14/12/2021;4;5;5.4;2;109;Não Definido;2;Sim
4853;Curso Negociação 5.0;178;;;;;14/12/2021;4;2;2.4;2;109;Não Definido;2;Sim
4854;Curso Liderança 5.0;178;;;;;14/12/2021;4;3;3.4;2;109;Não Definido;2;Sim
4855;Curso Desmistificando a Diversidade e Inclusão na Prática;178;;;;;14/12/2021;4;3;3.2;2;229;Não Definido;2;Sim
4856;Curso Agora Vai: Produtividade digital;178;;;;;14/12/2021;4;4;4.1;2;149;Não Definido;2;Sim
4857;Curso Gestão do Imprevisível;178;;;;;14/12/2021;4;3;3.2;2;109;Não Definido;2;Sim
4858;Curso Sociocracia para tomada de decisões;178;;;;;14/12/2021;4;3;3.4;2;109;Não Definido;2;Sim
4859;Curso Growth Hacking;178;;;;;14/12/2021;4;3;3.2;2;109;Não Definido;2;Sim
4860;Curso Dragon Dreaming;178;;;;;14/12/2021;4;3;3.2;2;109;Não Definido;2;Sim
4861;Curso Reuniões Incríveis e Produtivas;178;;;;;14/12/2021;4;3;3.2;2;109;Não Definido;2;Sim
4862;Curso Data Intelligence: para tomar melhores decisões com dados;178;;;;;14/12/2021;4;5;5.4;2;109;Não Definido;2;Sim
4863;Curso Data Storytelling e Visualization;178;;;;;14/12/2021;4;5;5.4;2;119;Não Definido;2;Sim
4864;Curso Data Analytics: Desmistificando Dados;178;;;;;14/12/2021;4;5;5.4;2;129;Não Definido;2;Sim
4865;Curso Social Media Data Analytics;178;;;;;14/12/2021;4;5;5.4;2;99;Não Definido;2;Sim
4866;Curso Comunicação Assertiva: Retórica e Persuasão;178;;;;;14/12/2021;4;3;3.2;1;109;Não Definido;2;Sim
4867;Curso Como escrever melhor e de forma mais criativa;178;;;;;14/12/2021;4;3;3.2;1;109;Não Definido;2;Sim
4868;Curso Data Storytelling e Visualization;178;;;;;14/12/2021;4;3;3.2;1;119;Não Definido;2;Sim
4869;Curso Conteúdo 4.0: Copywriting, Bot, Tech e Uxwriting;178;;;;;14/12/2021;4;3;3.2;1;109;Não Definido;2;Sim
4870;Curso de Storytelling: muito além de histórias;178;;;;;14/12/2021;4;3;3.2;1;109;Não Definido;2;Sim
4871;Curso Speaker: Oratória e Apresentações;178;;;;;14/12/2021;4;3;3.2;1;129;Não Definido;2;Sim
4872;Curso Visual Thinking: Pensamento Visual;178;;;;;14/12/2021;4;3;3.2;1;109;Não Definido;2;Sim
4873;Precificar e empacotar seus serviços inbound;177;;;;;14/12/2021;4;2;2.4;2;Gratuito;2;3;Sim
4874;Inbound;177;;;;;14/12/2021;4;3;3.2;2;Gratuito;2;3;Sim
4875;Inbound Marketing;177;;;;;14/12/2021;4;2;2.7;2;Gratuito;5;3;Sim
4876;Software HubSpot Sales;177;;;;;14/12/2021;4;5;5.4;2;Gratuito;1;3;Sim
4877;Como definir metas organizacionais;177;;;;;14/12/2021;4;3;3.2;1;Gratuito;1;2;Sim
4878;Como criar o propósito de uma empresa;177;;;;;14/12/2021;4;3;3.2;1;Gratuito;1;2;Sim
4879;Como desenvolver a jornada do comprador na sua empresa;177;;;;;14/12/2021;4;2;2.4;2;Gratuito;1;2;Sim
4880;Como criar buyer personas;177;;;;;14/12/2021;4;2;2.4;2;Gratuito;1;2;Sim
4881;Como fazer sua empresa crescer com o modelo flywheel;177;;;;;14/12/2021;4;3;3.2;1;Gratuito;1;2;Sim
4882;Noções básicas do serviço inbound;177;;;;;14/12/2021;4;3;3.2;2;Gratuito;1;2;Sim
4883;Aplicação de uma abordagem de marketing de cliente;177;;;;;14/12/2021;4;2;2.7;2;Gratuito;1;2;Sim
4884;Entendendo o lead nurturing;177;;;;;14/12/2021;4;3;3.2;2;Gratuito;1;2;Sim
4885;Para entender as mídias sociais;177;;;;;14/12/2021;4;3;3.2;2;Gratuito;1;2;Sim
4886;Os fundamentos do inbound;177;;;;;14/12/2021;4;3;3.5;2;Gratuito;1;1;Sim
4887;Sintonia entre marketing e vendas;177;;;;;14/12/2021;4;2;2.7;2;Gratuito;1;2;Sim
4888;Desenvolvimento de uma estratégia de crescimento conversacional;177;;;;;14/12/2021;4;3;3.2;1;Gratuito;1;2;Sim
4889;Fundamentos de inbound marketing;177;;;;;14/12/2021;4;2;2.7;2;Gratuito;1;2;Sim
4890;Transformando seu Processo de Vendas em Inbound;177;;;;;14/12/2021;4;2;2.4;2;Gratuito;1;2;Sim
4891;A Anatomia de uma Landing Page;177;;;;;14/12/2021;4;3;3.5;2;Gratuito;1;2;Sim
4892;Estimulação de Cliques com Chamadas à Ação;177;;;;;14/12/2021;4;2;2.4;2;Gratuito;1;2;Sim
4893;Transformando seu Processo de Vendas em Inbound;177;;;;;14/12/2021;4;2;2.4;2;Gratuito;1;2;Sim
4894;O Poder do Smarketing;177;;;;;14/12/2021;4;2;2.7;2;Gratuito;1;2;Sim
4895;Envio do E-mail Certo para a Pessoa Certa;177;;;;;14/12/2021;4;2;2.4;2;Gratuito;1;2;Sim
4896;Amplificando seu conteúdo com mídias sociais;177;;;;;14/12/2021;4;3;3.2;2;Gratuito;1;3;Sim
4897;Os Fundamentos do Blogging;177;;;;;14/12/2021;4;3;3.2;2;Gratuito;1;1;Sim
4898;Criação de Conteúdo com uma Finalidade;177;;;;;14/12/2021;4;3;3.2;1;Gratuito;1;2;Sim
4899;Otimização do seu Website para Mecanismos de Busca;177;;;;;14/12/2021;4;2;2.4;2;Gratuito;1;3;Sim
4900;Fundamentos de uma Estratégia de Inbound Eficaz;177;;;;;14/12/2021;4;3;3.2;2;Gratuito;1;1;Sim
4901;Fechamento de vendas na HubSpot;177;;;;;14/12/2021;4;2;2.4;2;Gratuito;1;2;Sim
4902;Acelerando seu alcance com Sequências;177;;;;;14/12/2021;4;2;2.4;2;Gratuito;1;3;Sim
4903;Curso de Gestão de Projetos;299;Av. Ipiranga, 2882;;Porto Alegre;RS;14/12/2021;4;4;4.1;2;118,2;150;3;Sim
4904;Curso de Liderança 4.0;299;Av. Ipiranga, 2883;;Porto Alegre;RS;14/12/2021;4;3;3.4;1;118,2;30;2;Sim
4905;Curso de Empreendedorismo S.A;299;Av. Ipiranga, 2884;;Porto Alegre;RS;14/12/2021;4;3;3.4;1;118,2;150;1;Sim
4906;Curso de Marketing Skills;299;Av. Ipiranga, 2885;;Porto Alegre;RS;14/12/2021;4;2;2.7;2;118,2;75;3;Sim
4907;Curso de Neuromarketing;299;Av. Ipiranga, 2886;;Porto Alegre;RS;14/12/2021;4;2;2.7;1;118,2;30;3;Sim
4908;Curso de Inteligência Emocional;299;Av. Ipiranga, 2887;;Porto Alegre;RS;14/12/2021;4;3;3.2;1;118,2;30;2;Sim
4909;O Poder da Negociação;299;Av. Ipiranga, 2888;;Porto Alegre;RS;14/12/2021;2;2;2.4;1;Sob Consulta;96;2;Sim
4910;Empreendedorismo S.A;299;Av. Ipiranga, 2889;;Porto Alegre;RS;14/12/2021;2;3;3.4;1;Sob Consulta;150;2;Sim
4911;Gestão de Custos;299;Av. Ipiranga, 2890;;Porto Alegre;RS;14/12/2021;2;1;1.1;2;Sob Consulta;10;2;Sim
4912;Produtividade: Aprenda a Gerenciar seu Tempo;299;Av. Ipiranga, 2891;;Porto Alegre;RS;14/12/2021;2;3;3.2;2;Sob Consulta;10;3;Sim
4913;Guia Prático de Planejamento de Carreira;299;Av. Ipiranga, 2892;;Porto Alegre;RS;14/12/2021;2;3;3.2;2;Sob Consulta;60;4;Sim
4914;Gestão de Pessoas: Times de Alto Desempenho;299;Av. Ipiranga, 2893;;Porto Alegre;RS;14/12/2021;2;3;3.2;2;Sob Consulta;30;4;Sim
4915;Métodos Ágeis - do planejamento à entrega;299;Av. Ipiranga, 2894;;Porto Alegre;RS;14/12/2021;2;2;2.4;2;Sob Consulta;30;3;Sim
4916;Domine a Loja - Marketing para E-commerce;299;Av. Ipiranga, 2895;;Porto Alegre;RS;14/12/2021;2;2;2.7;2;Sob Consulta;30;2;Sim
4917;Storytelling: a arte de contar histórias;299;Av. Ipiranga, 2897;;Porto Alegre;RS;14/12/2021;2;3;3.2;1;Sob Consulta;30;3;Sim
4918;Como Encantar Clientes - Customer Experience;299;Av. Ipiranga, 2898;;Porto Alegre;RS;14/12/2021;2;3;3.2;2;Sob Consulta;60;3;Sim
4919;Equipes Remotas - Liderança e Gestão;299;Av. Ipiranga, 2899;;Porto Alegre;RS;14/12/2021;2;3;3.4;2;Sob Consulta;61;4;Sim
4920;Cursos de Extensão em Comunicação Corporativa;300;RUA SALDANHA MARINHO, 131;;Curitiba;PR;14/12/2021;4;2;2.4;1;159;15;3;Sim
4921;Estratégia Empresarial;300;RUA SALDANHA MARINHO, 132;;Curitiba;PR;14/12/2021;4;2;2.4;1;159;15;3;Sim
4922;Gestão de Pessoas;300;RUA SALDANHA MARINHO, 133;;Curitiba;PR;14/12/2021;4;3;3.2;2;159;24;2;Sim
4923;Liderança e Gestão Corporativa;300;RUA SALDANHA MARINHO, 134;;Curitiba;PR;14/12/2021;4;3;3.4;1;159;20;3;Sim
4924;Finanças Empresariais;300;RUA SALDANHA MARINHO, 135;;Curitiba;PR;14/12/2021;4;1;1.1;2;159;19;2;Sim
4925;Fundamentos Contábeis;300;RUA SALDANHA MARINHO, 136;;Curitiba;PR;14/12/2021;4;1;1.1;2;159;23;1;Sim
4926;Ecosustentabilidade;300;RUA SALDANHA MARINHO, 137;;Curitiba;PR;14/12/2021;4;3;3.2;2;159;16;4;Sim
4927;Segurança da Informação e Lei Geral de Proteção de Dados;300;RUA SALDANHA MARINHO, 138;;Curitiba;PR;14/12/2021;4;6;6.1;2;159;11;4;Sim
4928;Gestão da Inovação;300;RUA SALDANHA MARINHO, 139;;Curitiba;PR;14/12/2021;4;4;4.4;2;Sob Consulta;10;3;Sim
4929;Gestão e Desenvolvimento de Pessoas;300;RUA SALDANHA MARINHO, 140;;Curitiba;PR;14/12/2021;4;3;3.2;2;Sob Consulta;3;2;Sim
4930;SEGURANÇA DA INFORMAÇÃO;301;RUA SALDANHA MARINHO, 141;;Curitiba;PR;14/12/2021;4;5;5.4;2;Gratuito;60;3;Sim
4931;Segurança Executiva para empresários e Personalidades;301;RUA SALDANHA MARINHO, 142;;Curitiba;PR;14/12/2021;4;5;5.4;2;Gratuito;15;3;Sim
4932;Ferramentas Bim em Gestão de Projetos – Como Começar;301;RUA SALDANHA MARINHO, 143;;Curitiba;PR;14/12/2021;4;4;4.4;2;Gratuito;40;2;Sim
4933;Gestão do conhecimento e mapeamento de competências;301;RUA SALDANHA MARINHO, 144;;Curitiba;PR;14/12/2021;4;3;3.2;2;Gratuito;40;4;Sim
4934;Manufatura Enxuta;301;RUA SALDANHA MARINHO, 145;;Curitiba;PR;14/12/2021;4;2;2.2;2;Gratuito;41;3;Sim
4935;Auditoria, controles e garantia de sistemas de informação;301;RUA SALDANHA MARINHO, 146;;Curitiba;PR;14/12/2021;4;5;5.4;2;Gratuito;8;4;Sim
4936;Desbloqueando a segurança da informação I: de criptografia a estouros de buffer;301;RUA SALDANHA MARINHO, 147;;Curitiba;PR;14/12/2021;4;5;5.4;2;Gratuito;25;3;Sim
4937;Elementos de IA;301;RUA SALDANHA MARINHO, 148;;Curitiba;PR;14/12/2021;4;5;5.4;2;Gratuito;55;3;Sim
4938;Desbloqueando a segurança da informação II: uma perspectiva da Internet;301;RUA SALDANHA MARINHO, 149;;Curitiba;PR;14/12/2021;4;5;5.4;2;Gratuito;35;3;Sim
4939;Bitcoin e tecnologias de criptomoeda;301;RUA SALDANHA MARINHO, 150;;Curitiba;PR;14/12/2021;4;1;1.1;1;Gratuito;12;3;Sim
4940;Cíber segurança;258;;;;;14/12/2021;4;5;5.4;2;Gratuito;28;3;Sim
4941;Marketing em um mundo digital;258;;;;;14/12/2021;4;2;2.7;2;Gratuito;15;2;Sim
4942;Fundações e visão geral da FinTech;258;;;;;14/12/2021;4;3;3.2;2;Gratuito;10;3;Sim
4943;Protegendo inovações comerciais por meio de patentes;258;;;;;14/12/2021;4;6;6.2;1;Gratuito;12;3;Sim
4944;Fundamentos de gerenciamento de produtos;258;;;;;14/12/2021;4;4;4.1;2;Gratuito;12;2;Sim
4945;Princípios e práticas de liderança ágil;258;;;;;14/12/2021;4;3;3.4;1;Gratuito;12;2;Sim
4946;Habilidades de inovação ágil e solução de problemas;258;;;;;14/12/2021;4;4;4.4;1;Gratuito;12;2;Sim
4947;Sprint Planning para uma entrega ágil mais rápida da equipe;258;;;;;14/12/2021;4;3;3.2;2;Gratuito;12;2;Sim
4948;Processos ágeis, projetos e controles de programas;258;;;;;14/12/2021;4;4;4.4;2;Gratuito;12;2;Sim
4949;Marketing digital: gerente de conteúdo e comunidade;258;;;;;14/12/2021;4;2;2.7;2;Gratuito;Não Definido;2;Sim
4950;Marketing digital;258;;;;;14/12/2021;4;2;2.7;2;Gratuito;Não Definido;2;Sim
4951;Gerenciando conflitos em projetos com inteligência cultural e emocional;258;;;;;14/12/2021;4;3;3.2;1;Gratuito;25;3;Sim
4952;Apresentações eficientes com Powerpoint;258;;;;;14/12/2021;4;3;3.2;1;Gratuito;30;1;Sim
4953;Estratégia de Negócios Verde;258;;;;;14/12/2021;4;2;2.4;1;Gratuito;28;2;Sim
4954;Segurança e Regulamentação FinTech (RegTech);258;;;;;14/12/2021;4;3;3.2;2;Gratuito;70;3;Sim
4955;Anúncios do Facebook: Como usar o poder de la publicidad no Facebook;258;;;;;14/12/2021;4;2;2.4;2;Gratuito;20;2;Sim
4956;Planejamento para monitoramento e avaliação;258;;;;;14/12/2021;4;2;2.4;2;Gratuito;12;2;Sim
4957;Gestão de Projetos Baseada em Resultados: Monitoramento e Avaliação;258;;;;;14/12/2021;4;3;3.2;2;Gratuito;32;2;Sim
4958;Análise de marketing digital na teoria;258;;;;;14/12/2021;4;2;2.7;2;Gratuito;20;2;Sim
4959;Persuasão e presença para gerentes de programa e projeto;258;;;;;15/12/2021;4;3;3.2;2;Gratuito;25;2;Sim
4960;Análise do cliente;258;;;;;15/12/2021;4;3;3.2;2;Gratuito;11;2;Sim
4961;Fundamentos da Estratégia de Negócios;258;;;;;15/12/2021;4;2;2.4;1;Gratuito;9;2;Sim
4962;Estratégia de negócio;258;;;;;15/12/2021;4;3;3.4;1;Gratuito;17;2;Sim
4963;Estratégia competitiva;258;;;;;15/12/2021;4;3;3.4;1;Gratuito;19;2;Sim
4964;Identificando oportunidades de empreendedorismo;258;;;;;15/12/2021;4;3;3.4;1;Gratuito;12;2;Sim
4965;Visão geral do marketing e sua função para os negócios;258;;;;;15/12/2021;4;2;2.7;2;Gratuito;42;1;Sim
4966;Estratégia de impacto social: ferramentas para empreendedores e inovadores;258;;;;;15/12/2021;4;3;3.4;1;Gratuito;7;3;Sim
4967;Métricas de negócios para empresas orientadas a dados;258;;;;;15/12/2021;4;5;5.1;1;Gratuito;7;4;Sim
4968;Equipes de liderança;258;;;;;15/12/2021;4;3;3.4;2;Gratuito;10;3;Sim
4969;Financiando empreendimentos inovadores;258;;;;;15/12/2021;4;5;5.1;1;Gratuito;12;4;Sim
4970;Liderança Internacional e Comportamento Organizacional;258;;;;;15/12/2021;4;3;3.4;1;Gratuito;16;4;Sim
4971;A Estratégia de Marketing de Conteúdo;258;;;;;15/12/2021;4;2;2.7;2;Gratuito;18;3;Sim
4972;Formação de equipes de alto desempenho;258;;;;;15/12/2021;4;3;3.2;2;Gratuito;12;4;Sim
4973;Liderança de alto risco: liderando em tempos de crise;258;;;;;15/12/2021;4;3;3.4;1;Gratuito;30;4;Sim
4974;Estratégia de crescimento de negócios;258;;;;;15/12/2021;4;5;5.2;1;Gratuito;10;4;Sim
4975;Empréstimos, financiamento coletivo e investimentos modernos;258;;;;;15/12/2021;4;5;5.1;1;Gratuito;4;3;Sim
4976;Estratégia de marketing de varejo;258;;;;;15/12/2021;4;2;2.7;2;Gratuito;7;2;Sim
4977;A Importância de Ouvir;258;;;;;15/12/2021;4;3;3.2;1;Gratuito;8;1;Sim
4978;Exercitando a liderança: princípios fundamentais;258;;;;;15/12/2021;4;3;3.4;1;Gratuito;12;1;Sim
4979;Empreendedorismo em tecnologia: laboratório para o mercado;258;;;;;15/12/2021;4;3;3.4;1;Gratuito;20;2;Sim
4980;A revolução do marketing digital;258;;;;;15/12/2021;4;2;2.7;2;Gratuito;26;2;Sim
4981;Liderando diversas equipes e organizações;258;;;;;15/12/2021;4;3;3.2;1;Gratuito;21;2;Sim
4982;Estratégia de Negócios Avançada;258;;;;;15/12/2021;4;3;3.2;1;Gratuito;21;3;Sim
4983;Princípios de Liderança;257;;;;;15/12/2021;1;3;3.4;1;9227;42;1;Sim
4984;Gerenciamento essencial;257;;;;;15/12/2021;1;3;3.2;2;8438,72;45;2;Sim
4985;Liderança organizacional;257;;;;;15/12/2021;1;3;3.4;1;9227,92;45;2;Sim
4986;Execução de Estratégia;257;;;;;15/12/2021;1;3;3.2;1;9227,92;45;3;Sim
4987;Maestria de Negociação;257;;;;;15/12/2021;1;2;2.4;1;8436,96;45;3;Sim
4988;Analista de negócios;257;;;;;15/12/2021;1;3;3.2;1;8436,96;40;2;Sim
4989;Economia para Gestores;257;;;;;15/12/2021;1;3;3.2;1;8436,96;62;2;Sim
4990;Contabilidade Financeira;257;;;;;15/12/2021;1;1;1.1;2;8436,96;62;2;Sim
4991;Estratégia Disruptiva;257;;;;;15/12/2021;1;3;3.2;1;8436,96;35;2;Sim
4992;Fundamentos do empreendedorismo;257;;;;;15/12/2021;1;3;3.4;1;7387,24;24;1;Sim
4993;Design Thinking e inovação;257;;;;;15/12/2021;1;3;3.4;1;9227,92;40;3;Sim
4994;Estratégia Disruptiva;257;;;;;15/12/2021;1;3;3.2;1;8436,96;30;3;Sim
4995;Economia para Gestores;257;;;;;15/12/2021;1;1;1.1;1;8436,96;64;2;Sim
4996;Negócio global;257;;;;;15/12/2021;1;2;2.4;1;8436,96;32;4;Sim
4997;Execução de Estratégia;257;;;;;15/12/2021;1;3;3.2;1;8436,96;64;3;Sim
4998;Estratégia de Negócios Sustentáveis;257;;;;;15/12/2021;1;3;3.4;1;1200;96;3;Sim
4999;Liderando com Finanças;257;;;;;15/12/2021;1;1;1.1;1;1000;128;2;Sim
5000;Planejamento estratégico para empresas de serviços profissionais na época do COVID-19;256;;;;;15/12/2021;1;3;3.4;1;121,36;12;3;Sim
5001;Liderando a inovação estratégica: como liderar com um propósito;256;;;;;15/12/2021;1;3;3.4;1;121,36;8;3;Sim
5002;Construir uma estratégia de inovação líder;256;;;;;15/12/2021;1;3;3.4;1;121,36;6;3;Sim
5003;Planejamento Estratégico: Mercados-Alvo e Tomada de Decisão de Negócios;256;;;;;15/12/2021;1;3;3.4;1;121,36;8;4;Sim
